Co-op/Regular,Degree Career,Degree Convocation,Degree Level,Degree Type,Degree Year,Faculty Group,First/All majors,Program Grouping,Visa Status,Number of Degrees
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2008,MATH,First majors,Computer Science,Canadian Permanent Resident,9
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2008,MATH,First majors,Computer Science,Canadian,49
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2008,MATH,First majors,Mathematical Sciences,Canadian,4
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2008,MATH,First majors,Mathematics/Business Administration,Canadian Permanent Resident,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2008,MATH,First majors,Mathematics/Business Administration,Canadian,7
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2008,MATH,First majors,Mathematics/Teaching,Canadian Permanent Resident,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2008,MATH,First majors,Pure Mathematics,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2008,MATH,First majors,Statistics,Canadian,2
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2008,MATH,Secondary majors,Actuarial Science,Canadian,2
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2008,MATH,Secondary majors,Combinatorics and Optimization,Canadian,4
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2008,MATH,Secondary majors,Computer Science,Canadian,3
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2008,MATH,Secondary majors,Pure Mathematics,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2008,MATH,Secondary majors,Statistics,Canadian Permanent Resident,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2008,MATH,Secondary majors,Statistics,Canadian,7
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2008,SCI,First majors,Biochemistry,Canadian,2
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2008,SCI,First majors,Biology,Canadian Permanent Resident,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2008,SCI,First majors,Biology,Canadian,5
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2008,SCI,First majors,Chemistry,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2008,SCI,First majors,Earth Sciences,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2008,SCI,First majors,Physics,Canadian,2
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2008,SCI,First majors,Science and Business,Canadian,4
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2008,SE,First majors,Software Engineering,Canadian,2
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,AHS,First majors,Health Studies,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,AHS,First majors,Kinesiology,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,AHS,First majors,Recreation and Business,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,AHS,First majors,Therapeutic Recreation,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,ARTS,First majors,Classical Studies,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,ARTS,First majors,Economics,International,2
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,ARTS,First majors,Economics,Canadian,2
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,ARTS,First majors,History,Canadian,2
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,ARTS,First majors,Music,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,ARTS,First majors,Political Science,Canadian,3
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,ARTS,First majors,Psychology,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,ARTS,First majors,Speech Communication,Canadian,3
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,ARTS,Secondary majors,Arts and Business,International,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,ARTS,Secondary majors,Arts and Business,Canadian,12
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,ENG,First majors,Architecture,Canadian Permanent Resident,4
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,ENG,First majors,Architecture,Canadian,57
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,ENG,First majors,Chemical Engineering,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,ENG,First majors,Civil Engineering,Canadian Permanent Resident,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,ENG,First majors,Computer Engineering,Canadian,8
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,ENG,First majors,Electrical Engineering,Canadian Permanent Resident,2
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,ENG,First majors,Electrical Engineering,Canadian,4
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,ENG,First majors,Environmental Engineering,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,ENG,First majors,Geological Engineering,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,ENG,First majors,Mechanical Engineering,Canadian,6
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,ENG,First majors,Mechatronics Engineering,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,ENG,First majors,Systems Design Engineering,Canadian Permanent Resident,3
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,ENG,First majors,Systems Design Engineering,Canadian,2
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,ENV,First majors,Environment and Business,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,ENV,First majors,Environment and Resource Studies,Canadian,3
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,ENV,First majors,Geography,Canadian,2
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,MATH,First majors,Actuarial Science,International,4
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,MATH,First majors,Actuarial Science,Canadian Permanent Resident,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,MATH,First majors,Actuarial Science,Canadian,6
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,MATH,First majors,Applied Mathematics,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,MATH,First majors,Business Administration and Mathematics,Canadian Permanent Resident,5
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,MATH,First majors,Business Administration and Mathematics,Canadian,20
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,MATH,First majors,Chartered Professional Accountancy,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,MATH,First majors,Combinatorics and Optimization,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,MATH,First majors,Computational Mathematics,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,MATH,First majors,Computer Science,International,2
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,MATH,First majors,Computer Science,Canadian Permanent Resident,3
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,MATH,First majors,Computer Science,Canadian,35
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,MATH,First majors,Mathematical Sciences,Canadian Permanent Resident,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,MATH,First majors,Mathematical Sciences,Canadian,4
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,MATH,First majors,Mathematics/Business Administration,Canadian Permanent Resident,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,MATH,First majors,Mathematics/Business Administration,Canadian,8
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,MATH,First majors,Mathematics/Teaching,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,MATH,First majors,Statistics,Canadian,2
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,MATH,Secondary majors,Actuarial Science,Canadian,3
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,MATH,Secondary majors,Combinatorics and Optimization,Canadian,2
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,MATH,Secondary majors,Statistics,Canadian Permanent Resident,2
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,MATH,Secondary majors,Statistics,Canadian,10
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,SCI,First majors,Biochemistry,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,SCI,First majors,Biology,Canadian,2
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,SCI,First majors,Biotechnology/Economics,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,SCI,First majors,Chemistry,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,SCI,First majors,Mathematical Physics,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,SCI,First majors,Science and Business,Canadian,4
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,SE,First majors,Software Engineering,Canadian Permanent Resident,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2009,SE,First majors,Software Engineering,Canadian,3
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,AHS,First majors,Health Studies,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,AHS,First majors,Kinesiology,Canadian,4
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,AHS,First majors,Therapeutic Recreation,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,ARTS,First majors,Economics,Canadian,5
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,ARTS,First majors,English Language and Literature,Canadian,3
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,ARTS,First majors,French,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,ARTS,First majors,History,Canadian,2
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,ARTS,First majors,Political Science,Canadian,3
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,ARTS,First majors,Psychology,Canadian,3
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,ARTS,First majors,Social Development Studies,Canadian,2
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,ARTS,First majors,Speech Communication,Canadian,5
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,ARTS,Secondary majors,Arts and Business,Canadian,19
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,ARTS,Secondary majors,French,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,ARTS,Secondary majors,German,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,ENG,First majors,Architecture,International,3
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,ENG,First majors,Architecture,Canadian Permanent Resident,3
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,ENG,First majors,Architecture,Canadian,46
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,ENG,First majors,Chemical Engineering,Canadian Permanent Resident,2
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,ENG,First majors,Chemical Engineering,Canadian,13
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,ENG,First majors,Civil Engineering,Canadian Permanent Resident,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,ENG,First majors,Civil Engineering,Canadian,2
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,ENG,First majors,Computer Engineering,Canadian Permanent Resident,3
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,ENG,First majors,Computer Engineering,Canadian,9
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,ENG,First majors,Electrical Engineering,Canadian,4
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,ENG,First majors,Environmental Engineering,Canadian,2
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,ENG,First majors,Mechanical Engineering,International,2
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,ENG,First majors,Mechanical Engineering,Canadian Permanent Resident,4
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,ENG,First majors,Mechanical Engineering,Canadian,4
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,ENG,First majors,Mechatronics Engineering,International,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,ENG,First majors,Mechatronics Engineering,Canadian,5
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,ENG,First majors,Nanotechnology Engineering,Canadian Permanent Resident,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,ENG,First majors,Systems Design Engineering,Canadian Permanent Resident,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,ENG,First majors,Systems Design Engineering,Canadian,2
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,ENV,First majors,Environment and Business,Canadian,2
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,ENV,First majors,Environment and Resource Studies,Canadian,2
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,ENV,First majors,Geography,Canadian,2
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,ENV,First majors,Geography and Environmental Management,Canadian Permanent Resident,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,ENV,First majors,Geography and Environmental Management,Canadian,2
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,ENV,First majors,Planning,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,MATH,First majors,Actuarial Science,International,2
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,MATH,First majors,Actuarial Science,Canadian Permanent Resident,5
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,MATH,First majors,Actuarial Science,Canadian,8
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,MATH,First majors,Applied Mathematics,Canadian,2
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,MATH,First majors,Business Administration and Mathematics,Canadian Permanent Resident,6
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,MATH,First majors,Business Administration and Mathematics,Canadian,27
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,MATH,First majors,Chartered Professional Accountancy,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,MATH,First majors,Combinatorics and Optimization,Canadian,6
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,MATH,First majors,Computational Mathematics,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,MATH,First majors,Computer Science,International,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,MATH,First majors,Computer Science,Canadian Permanent Resident,3
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,MATH,First majors,Computer Science,Canadian,22
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,MATH,First majors,Financial Analysis and Risk Management,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,MATH,First majors,Mathematical Sciences,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,MATH,First majors,Mathematical Studies,Canadian Permanent Resident,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,MATH,First majors,Mathematics/Business Administration,Canadian Permanent Resident,3
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,MATH,First majors,Mathematics/Business Administration,Canadian,5
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,MATH,First majors,Mathematics/Teaching,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,MATH,First majors,Pure Mathematics,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,MATH,First majors,Statistics,Canadian,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,MATH,Secondary majors,Actuarial Science,Canadian Permanent Resident,3
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,MATH,Secondary majors,Actuarial Science,Canadian,8
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,MATH,Secondary majors,Combinatorics and Optimization,Canadian Permanent Resident,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,MATH,Secondary majors,Combinatorics and Optimization,Canadian,6
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,MATH,Secondary majors,Statistics,International,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,MATH,Secondary majors,Statistics,Canadian Permanent Resident,2
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,MATH,Secondary majors,Statistics,Canadian,8
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,SCI,First majors,Biology,International,1
Coop,Undergraduate,Fall,Honours Undergraduate,Degree,2010,SCI,First majors,Biology,Canadian Permanent Resident,1
